City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
646,Kyzyl-Mazhalyk,RU,51.1333,90.6,-18.33,93,67,0.38,broken clouds
647,Uray,RU,60.1247,64.7758,-9.69,100,59,3.83,broken clouds
648,Nara,JP,34.6851,135.8049,47.97,40,100,6.55,overcast clouds
649,Uyemskiy,RU,64.4743,40.8524,15.85,86,75,4.47,snow
650,Verkhnyaya Toyma,RU,62.2349,44.9985,14.2,95,100,7.27,light snow
651,Xuddur,SO,4.1213,43.8894,65.97,84,66,15.61,broken clouds
652,Charlestown,AU,-32.95,151.6667,88.5,64,2,5.01,clear sky
653,Palmer,US,42.1584,-72.3287,30.99,71,100,5.75,overcast clouds
654,Neubrandenburg,DE,53.5667,13.2667,37.89,84,100,15.73,light rain
655,Culiacan,MX,24.7994,-107.3897,65.88,76,20,5.75,few clouds
656,Aitape,PG,-3.1374,142.3475,83.57,74,90,5.53,overcast clouds
657,Fallon,US,39.4735,-118.7774,33.46,51,75,4.61,broken clouds
658,Lagos,NG,6.5833,3.75,77.32,90,19,2.06,few clouds
659,Muros,ES,42.7762,-9.0603,49.84,65,0,6.82,clear sky
660,Sayyan,YE,15.1718,44.3244,45.36,31,5,2.98,clear sky
661,Jaru,BR,-10.4389,-62.4664,73.49,96,100,1.68,light rain
662,Mecca,SA,21.4267,39.8261,62.22,52,0,6.35,clear sky
663,Galveston,US,29.3669,-94.9669,52.14,53,0,10.07,clear sky
664,Grindavik,IS,63.8424,-22.4338,27.07,68,75,19.57,broken clouds
665,Bud,US,39.447,-86.1758,13.46,65,18,10.36,few clouds
666,Gizo,SB,-8.103,156.8419,84.76,69,59,8.41,light rain
667,Tabory,RU,58.5198,64.5495,-0.24,98,96,2.91,overcast clouds
668,Nago,JP,26.5881,127.9761,66.27,89,100,14.97,light rain
669,Bireun,ID,5.203,96.7009,83.14,72,11,1.88,few clouds
670,Irece,BR,-11.3042,-41.8558,69.87,78,98,4.25,overcast clouds
671,Jieshi,CN,22.8134,115.8257,66.94,76,70,15.05,broken clouds
672,Innisfail,AU,-17.5333,146.0333,78.35,86,100,2.37,overcast clouds
673,Hovd,MN,48.0056,91.6419,-7.96,74,2,3.62,clear sky
674,Ravar,IR,31.2656,56.8055,40.46,32,97,1.88,overcast clouds
675,Tarabuco,BO,-19.1667,-64.9167,49.6,85,98,4.36,overcast clouds
676,Payakumbuh,ID,-0.2202,100.6308,81.36,70,81,2.53,broken clouds
677,Balta,UA,47.9355,29.6198,31.98,88,94,16.71,overcast clouds
678,Venado,MX,22.9333,-101.0833,49.06,93,94,17.13,overcast clouds
679,Cockburn Town,TC,21.4612,-71.1419,78.04,76,3,8.48,clear sky
680,Ruteng,ID,-8.6136,120.4721,74.61,65,99,3.27,overcast clouds
681,Kupang,ID,-10.1667,123.5833,84.78,79,75,11.5,broken clouds
682,Olinda,BR,-8.0089,-34.8553,73.13,100,75,6.91,light rain
683,Darhan,MN,49.4867,105.9228,-8.41,95,68,2.04,broken clouds
684,Maku,IR,39.2911,44.4521,13.59,81,20,7.85,few clouds
685,Lanzhou,CN,36.0564,103.7922,25.88,75,51,1.86,broken clouds
686,Conakry,GN,9.538,-13.6773,71.37,76,7,10.58,clear sky
687,Zhanaozen,KZ,43.3,52.8,26.02,82,89,6.15,overcast clouds
688,Carira,BR,-10.3608,-37.7011,74.03,82,100,9.82,moderate rain
689,Nyzhnya Duvanka,UA,49.5846,38.1743,31.14,94,100,11.14,snow
690,Sinazongwe,ZM,-17.2614,27.4618,73.8,85,100,4.65,overcast clouds
691,Phichit,TH,16.25,100.4167,89.11,46,16,5.41,few clouds
692,Gusev,RU,54.5922,22.1997,29.8,80,76,8.14,broken clouds
