City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Quimper,FR,48.0,-4.1,51.6,100,100,3.44,mist
345,Tromso,NO,69.6496,18.957,19.42,79,0,3.44,clear sky
346,Rio Grande,BR,-32.035,-52.0986,68.11,64,4,10.27,clear sky
347,Berlevag,NO,70.8578,29.0864,29.73,61,100,12.8,overcast clouds
348,Pangnirtung,CA,66.1451,-65.7125,-11.56,100,100,2.82,overcast clouds
349,Meshcherino,RU,55.1957,38.36,23.49,97,100,5.7,snow
350,Meulaboh,ID,4.1363,96.1285,83.48,76,70,3.89,broken clouds
351,Saint-Pierre,RE,-21.3393,55.4781,79.18,61,0,3.44,clear sky
352,Pekalongan,ID,-6.8886,109.6753,91.0,72,96,5.79,overcast clouds
353,Mascota,MX,20.5167,-104.7833,56.32,62,18,1.32,few clouds
354,Vila Franca Do Campo,PT,37.7167,-25.4333,58.19,87,29,8.79,scattered clouds
355,La Tuque,CA,47.4334,-72.7824,-21.75,76,25,0.0,scattered clouds
356,Nchelenge,ZM,-9.3451,28.734,69.15,86,100,1.7,moderate rain
357,Aksarka,RU,66.5606,67.7975,-1.75,96,100,8.12,overcast clouds
358,Alamos,MX,27.0167,-108.9333,60.71,32,4,2.3,clear sky
359,Verkhnyaya Sinyachikha,RU,57.976,61.6673,5.77,95,100,3.4,overcast clouds
360,Lively,CA,46.4334,-81.1498,-1.39,81,6,0.69,clear sky
361,Kahului,US,20.8947,-156.47,80.62,65,0,5.75,clear sky
362,Areia Branca,BR,-4.9561,-37.1369,77.25,80,100,11.45,heavy intensity rain
363,Zaysan,KZ,47.4667,84.8667,-0.9,91,59,1.32,broken clouds
364,Kushmurun,KZ,52.4503,64.6311,6.3,84,100,6.82,overcast clouds
365,Ostrovnoy,RU,68.0531,39.5131,13.5,92,98,9.46,overcast clouds
366,Srednekolymsk,RU,67.45,153.6833,-9.35,97,100,2.68,overcast clouds
367,Lantana,US,26.5867,-80.052,68.02,83,75,3.0,broken clouds
368,Strezhevoy,RU,60.7333,77.5889,-7.02,100,93,4.07,overcast clouds
369,Bonavista,CA,48.6499,-53.1147,31.12,77,86,17.85,overcast clouds
370,Two Rivers,US,44.1539,-87.5693,14.49,67,100,5.75,overcast clouds
371,Hasaki,JP,35.7333,140.8333,46.8,65,100,6.64,overcast clouds
372,Mayumba,GA,-3.432,10.6554,75.34,90,87,0.74,overcast clouds
373,Pedernales,DO,18.0384,-71.744,74.8,75,2,3.11,clear sky
374,Yar-Sale,RU,66.8333,70.8333,-8.34,98,98,7.47,overcast clouds
375,Aasiaat,GL,68.7098,-52.8699,16.48,76,85,18.99,overcast clouds
376,Miramar,US,25.9873,-80.2323,67.05,79,100,3.0,overcast clouds
377,Bozhou,CN,33.8772,115.7703,41.29,51,90,2.19,overcast clouds
378,Calama,CL,-22.4667,-68.9333,57.69,51,5,8.05,clear sky
379,Bahia Blanca,AR,-38.7196,-62.2724,73.45,47,0,16.53,clear sky
380,Sartell,US,45.6216,-94.2069,8.94,100,69,2.68,broken clouds
381,Nampula,MZ,-15.1165,39.2666,71.55,100,100,3.44,mist
382,Panama City,PA,8.9936,-79.5197,77.16,79,20,5.75,few clouds
383,Pimentel,PE,-6.8367,-79.9342,70.47,81,100,10.89,overcast clouds
384,Port Lincoln,AU,-34.7333,135.8667,72.73,63,81,14.9,broken clouds
385,Pouembout,NC,-21.1333,164.9,86.5,62,95,8.99,moderate rain
386,Inhambane,MZ,-23.865,35.3833,76.17,80,66,2.24,broken clouds
387,Fasa,IR,28.9383,53.6482,38.44,87,0,0.0,clear sky
388,Camacupa,AO,-12.0167,17.4833,61.41,97,100,3.24,overcast clouds
389,Olafsvik,IS,64.8945,-23.7142,26.46,63,23,16.33,few clouds
390,Windhoek,NA,-22.5594,17.0832,69.12,72,60,8.05,broken clouds
391,Tombouctou,ML,20.0,-3.0,64.26,17,59,10.85,broken clouds
392,Muros,ES,42.7762,-9.0603,41.5,64,0,6.04,clear sky
393,Awbari,LY,26.5921,12.7805,41.09,55,3,3.11,clear sky
394,Correntina,BR,-13.3433,-44.6367,66.49,95,99,3.02,overcast clouds
395,Lompoc,US,34.6391,-120.4579,57.92,60,0,0.0,clear sky
396,Am Timan,TD,11.0297,20.2827,65.26,24,12,6.17,few clouds
397,Tacuarembo,UY,-31.7333,-55.9833,62.49,74,0,7.2,clear sky
398,Alice Springs,AU,-23.7,133.8833,76.55,94,100,10.36,heavy intensity shower rain
399,Hobyo,SO,5.3505,48.5268,78.1,66,99,19.13,overcast clouds
400,Marzuq,YE,14.4,46.4667,59.16,29,15,2.48,few clouds
401,Lusambo,CD,-4.9667,23.45,69.3,99,100,1.3,moderate rain
402,North Platte,US,41.1239,-100.7654,34.25,53,0,1.99,clear sky
403,Dakar,SN,14.6937,-17.4441,69.93,78,0,11.5,clear sky
404,Sitka,US,57.0531,-135.33,38.66,96,100,7.09,moderate rain
405,Cabedelo,BR,-6.9811,-34.8339,74.07,79,100,8.41,light rain
406,Labrea,BR,-7.2586,-64.7981,73.06,99,100,1.92,light rain
407,Aksu,CN,41.1231,80.2644,27.3,40,87,4.56,overcast clouds
408,Camacha,PT,33.0833,-16.3333,57.96,72,40,17.27,scattered clouds
409,Shirokiy,RU,49.758,129.523,-3.24,82,34,8.68,scattered clouds
410,Taltal,CL,-25.4,-70.4833,65.73,80,7,1.57,clear sky
411,San Ignacio,BZ,17.1561,-89.0714,73.54,94,75,6.91,broken clouds
412,Jiuquan,CN,39.7432,98.5174,26.01,30,4,2.06,clear sky
413,Urucara,BR,-2.5364,-57.76,73.85,97,100,1.25,overcast clouds
414,Buchanan,LR,5.8808,-10.0467,76.96,81,60,1.59,light rain
415,Zambezi,ZM,-13.5432,23.1047,62.28,95,98,4.45,overcast clouds
416,Kirakira,SB,-10.4544,161.9205,83.48,75,99,8.55,overcast clouds
417,Thinadhoo,MV,0.5333,72.9333,80.62,67,64,8.7,broken clouds
418,Hargeysa,SO,9.56,44.065,55.4,88,72,11.32,broken clouds
419,Qui Nhon,VN,13.7667,109.2333,79.57,70,40,6.29,scattered clouds
420,Gravdal,NO,68.1214,13.5031,29.08,64,100,22.44,light snow
421,Abalak,RU,58.1286,68.5944,1.45,98,100,3.18,overcast clouds
422,Kabo,CF,7.6994,18.629,66.15,28,31,5.14,scattered clouds
423,Saldanha,ZA,-33.0117,17.9442,57.25,81,0,10.71,clear sky
424,Banamba,ML,13.55,-7.45,69.48,18,36,9.93,scattered clouds
425,Sisimiut,GL,66.9395,-53.6735,13.12,85,100,29.26,light snow
426,Necochea,AR,-38.5473,-58.7368,67.03,69,0,10.54,clear sky
427,Morshansk,RU,53.4435,41.8107,20.05,96,100,7.63,snow
428,Brasileia,BR,-11.0161,-68.7481,72.45,99,100,0.85,moderate rain
429,Muzhi,RU,65.3667,64.6667,-5.3,94,100,4.63,overcast clouds
430,Prescott,US,34.54,-112.4685,40.96,33,51,1.99,broken clouds
431,Vostok,RU,46.4856,135.8833,-2.88,86,100,11.63,overcast clouds
432,Lodja,CD,-3.4833,23.4333,69.94,95,100,4.36,light rain
433,Husavik,IS,66.0449,-17.3389,24.71,95,100,27.72,snow
434,Soe,ID,-9.8607,124.284,78.49,60,100,10.51,overcast clouds
435,Owo,NG,7.1962,5.5868,68.02,39,100,1.48,overcast clouds
436,Kuytun,RU,54.3419,101.5036,-8.59,99,99,3.06,overcast clouds
437,Torrington,US,41.8007,-73.1212,30.45,85,100,1.99,overcast clouds
438,Lerik,AZ,38.7726,48.4128,19.04,74,16,7.7,few clouds
439,Manokwari,ID,-0.8667,134.0833,82.83,71,55,6.49,broken clouds
440,Vetapalem,IN,15.7833,80.3167,73.24,75,27,8.81,scattered clouds
441,Khorramshahr,IR,30.4397,48.1664,42.76,75,0,4.61,dust
442,Kalmunai,LK,7.4167,81.8167,80.65,78,28,4.7,scattered clouds
443,Leshukonskoye,RU,64.8989,45.7622,12.58,95,98,6.58,overcast clouds
444,Vanimo,PG,-2.6741,141.3028,84.27,69,91,6.31,overcast clouds
445,Gazojak,TM,41.1875,61.4036,30.0,89,44,8.77,scattered clouds
446,North Bend,US,43.4065,-124.2243,47.91,100,0,3.44,clear sky
447,Hambantota,LK,6.1241,81.1185,80.94,83,20,5.75,few clouds
448,Long Branch,US,40.3043,-73.9924,31.37,96,100,3.0,snow
449,Berzence,HU,46.2091,17.1481,37.26,77,82,10.51,broken clouds
450,Briancon,FR,44.9,6.65,30.96,64,25,4.52,scattered clouds
451,Pandan,PH,14.0453,124.1694,81.16,83,77,3.8,light rain
452,Poum,NC,-20.2333,164.0167,82.67,74,82,9.64,light rain
453,Barrhead,GB,55.7992,-4.3929,52.05,86,100,7.0,overcast clouds
454,Xiangfan,CN,32.0422,112.1448,38.34,77,100,4.41,overcast clouds
455,Coquimbo,CL,-29.9533,-71.3436,62.33,77,0,4.61,clear sky
456,Ovre Ardal,NO,61.3167,7.8,31.55,97,100,4.68,light snow
457,Porto Santo,PT,33.072,-16.3415,60.71,72,40,17.27,scattered clouds
458,Vitim,RU,59.4511,112.5578,-2.87,94,98,5.14,overcast clouds
459,Nelson Bay,AU,-32.7167,152.15,89.76,65,1,4.0,clear sky
460,Tuskegee,US,32.424,-85.6916,40.41,67,22,3.0,few clouds
461,Nayoro,JP,44.3506,142.4578,20.7,82,99,12.66,light snow
462,Palafrugell,ES,41.9174,3.1631,46.71,51,5,7.96,clear sky
463,Kamenka,RU,51.3223,42.7678,24.15,96,100,11.54,light snow
464,Isangel,VU,-19.55,169.2667,78.91,94,100,4.61,heavy intensity rain
465,Safford,US,32.834,-109.7076,49.51,40,48,11.14,scattered clouds
466,Balaipungut,ID,1.05,101.2833,84.61,53,52,0.29,broken clouds
467,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,25.39,100,100,2.24,light shower snow
468,Samarai,PG,-10.6167,150.6667,85.62,65,100,5.53,light rain
469,Kota Bahru,MY,6.1333,102.2386,93.88,70,20,1.99,few clouds
470,Buta,CD,2.7858,24.73,64.26,47,61,0.49,broken clouds
471,Belyy Yar,RU,53.6039,91.3903,-7.71,69,75,0.0,mist
472,Buraydah,SA,26.326,43.975,50.45,38,97,7.87,overcast clouds
473,Salzkotten,DE,51.6717,8.6009,42.8,87,100,1.01,overcast clouds
474,Nome,US,64.5011,-165.4064,-8.9,69,0,7.43,clear sky
475,Dingle,PH,10.9995,122.6711,87.06,64,76,4.59,broken clouds
476,Benguela,AO,-12.5763,13.4055,76.23,86,98,2.51,overcast clouds
477,Birkeland,NO,58.3309,8.2323,47.75,81,75,11.5,broken clouds
478,Opuwo,NA,-18.0607,13.84,61.18,56,24,3.71,few clouds
479,Vila,PT,42.0304,-8.1588,34.68,52,0,5.14,clear sky
480,Nexo,DK,55.0607,15.1306,37.49,88,100,24.25,moderate rain
481,Russell,US,32.3502,-85.1999,39.96,48,40,11.5,scattered clouds
482,Campbell River,CA,50.0163,-125.2446,36.32,100,100,0.0,mist
483,Moron,AR,-34.6534,-58.6198,71.98,81,0,6.38,clear sky
484,Terre-De-Bas,GP,15.8501,-61.6442,73.65,72,59,14.7,broken clouds
485,Salmas,IR,38.1973,44.7653,18.59,73,1,6.33,clear sky
486,Zhezkazgan,KZ,47.8043,67.7144,10.38,79,100,11.18,light snow
487,Tual,ID,-5.6667,132.75,84.45,71,97,13.78,overcast clouds
488,Marrakesh,MA,31.6315,-8.0083,55.47,47,40,2.3,scattered clouds
489,Abha,SA,18.2164,42.5053,50.25,87,20,6.91,few clouds
490,Codajas,BR,-3.8367,-62.0569,73.26,98,100,2.04,light rain
491,Katastarion,GR,37.8333,20.7667,49.1,83,100,7.2,overcast clouds
492,Ceres,US,37.5949,-120.9577,53.28,77,60,3.8,broken clouds
493,Mormugao,IN,15.4,73.8,78.73,43,13,12.88,few clouds
494,Sembakung,ID,3.8167,117.25,84.13,53,58,1.45,broken clouds
495,Dunedin,NZ,-45.8742,170.5036,69.8,56,100,5.99,overcast clouds
496,Lavrentiya,RU,65.5833,-171.0,-8.52,94,32,4.56,scattered clouds
497,Pochutla,MX,15.7432,-96.4661,76.82,90,2,4.0,clear sky
498,Tuy Hoa,VN,13.0833,109.3,80.65,69,66,6.33,broken clouds
499,Darhan,MN,49.4867,105.9228,-5.82,92,65,1.19,broken clouds
500,Gayny,RU,60.3071,54.3241,9.95,96,100,5.01,light snow
501,Rundu,NA,-17.9333,19.7667,66.18,96,100,7.85,light rain
502,Politika,GR,38.6,23.55,45.97,72,100,7.4,overcast clouds
503,Osmena,PH,10.5208,119.9258,82.49,72,73,6.44,broken clouds
504,Ulladulla,AU,-35.35,150.4667,85.1,77,100,5.53,heavy intensity rain
505,Wad Madani,SD,14.4012,33.5199,59.83,18,23,11.25,few clouds
506,Ambon,ID,-3.6954,128.1814,89.74,62,20,6.91,few clouds
507,Tonj,SS,7.2737,28.6822,66.36,24,76,4.88,broken clouds
508,Alyangula,AU,-13.8483,136.4192,87.67,74,100,13.8,moderate rain
509,Nambucca Heads,AU,-30.65,153.0,82.99,69,23,10.89,few clouds
510,Bambanglipuro,ID,-7.95,110.2833,85.05,65,80,6.4,broken clouds
511,Muriwai Beach,NZ,-36.8167,174.45,76.42,53,17,2.77,few clouds
512,Maltahohe,NA,-24.8333,16.9833,76.42,37,84,22.03,broken clouds
513,Tessalit,ML,20.1986,1.0114,60.28,17,12,11.95,few clouds
514,Kaeo,NZ,-35.1,173.7833,71.33,68,99,13.04,overcast clouds
515,Ancud,CL,-41.8697,-73.8203,56.73,84,0,2.71,clear sky
516,Brindisi,IT,40.5833,17.6667,48.56,51,59,25.37,broken clouds
517,Havoysund,NO,70.9963,24.6622,16.68,78,88,8.72,overcast clouds
518,Luanda,AO,-8.8368,13.2343,77.16,85,100,3.11,overcast clouds
519,Aranos,NA,-24.1333,19.1167,74.77,55,21,7.02,few clouds
520,Portland,US,45.5234,-122.6762,41.38,68,0,1.99,clear sky
521,Suoyarvi,RU,62.0833,32.35,5.72,98,85,3.76,overcast clouds
522,Nouadhibou,MR,20.931,-17.0347,60.78,82,97,14.97,overcast clouds
523,Chicama,PE,-7.8447,-79.1469,66.74,78,92,5.37,overcast clouds
524,Tautira,PF,-17.7333,-149.15,82.42,75,24,16.2,light rain
525,Braganca,BR,-1.0536,-46.7656,73.2,98,100,4.0,moderate rain
526,Bathsheba,BB,13.2167,-59.5167,75.06,83,20,8.05,few clouds
527,Hirara,JP,24.8,125.2833,69.66,100,75,4.61,broken clouds
528,Ixtapa,MX,20.7,-105.2,70.23,88,14,1.3,few clouds
529,Langres,FR,47.8333,5.3333,32.2,92,61,4.7,broken clouds
530,Matamoros,MX,25.5333,-103.25,42.03,81,15,2.1,few clouds
531,Voloshka,RU,61.3314,40.0858,15.49,96,100,4.81,light snow
532,Yerbogachen,RU,61.2767,108.0108,-10.23,98,96,5.77,overcast clouds
533,Manthani,IN,18.65,79.6667,67.12,32,14,5.61,few clouds
534,Matagami,CA,49.7502,-77.6328,-14.69,84,100,6.91,overcast clouds
535,Poso,ID,-1.3959,120.7524,85.78,65,100,4.79,overcast clouds
536,Tapes,BR,-30.6733,-51.3958,68.07,72,51,9.33,broken clouds
537,Lorengau,PG,-2.0226,147.2712,82.08,76,99,3.0,overcast clouds
538,Verkhnetulomskiy,RU,68.6073,31.7962,15.93,97,100,3.27,overcast clouds
539,Fairbanks,US,64.8378,-147.7164,3.54,65,40,4.61,scattered clouds
540,Zhongshu,CN,24.5167,103.7667,56.68,55,7,11.18,clear sky
541,Scharnstein,AT,47.9044,13.9601,33.93,85,98,6.02,overcast clouds
542,Mubi,NG,10.2676,13.2644,60.82,28,59,2.95,broken clouds
543,La Ronge,CA,55.1001,-105.2842,8.85,92,100,3.44,overcast clouds
544,Sur,OM,22.5667,59.5289,71.38,47,0,2.01,clear sky
545,Tarnogskiy Gorodok,RU,60.4997,43.5761,12.58,93,99,7.9,overcast clouds
546,Constitucion,CL,-35.3333,-72.4167,56.39,93,7,3.87,clear sky
547,Rawson,AR,-43.3002,-65.1023,67.28,81,66,13.13,broken clouds
548,Rantepao,ID,-2.9701,119.8978,83.3,54,100,2.64,overcast clouds
549,Fayaoue,NC,-20.65,166.5333,80.4,84,100,13.51,overcast clouds
550,Salinopolis,BR,-0.6136,-47.3561,76.5,90,100,14.58,overcast clouds
551,Houma,US,29.5958,-90.7195,42.01,64,0,5.17,clear sky
552,Ternate,ID,0.8,127.4,84.25,71,72,6.91,broken clouds
553,Jadu,LY,31.953,12.0261,39.63,43,0,6.26,clear sky
554,Coolum Beach,AU,-26.5333,153.1,83.1,81,27,1.01,scattered clouds
555,Gdov,RU,58.7406,27.8122,25.27,95,100,7.81,overcast clouds
556,Juneau,US,58.3019,-134.4197,42.22,93,100,6.04,light rain
557,Coari,BR,-4.085,-63.1414,73.44,99,100,2.55,overcast clouds
558,Bubaque,GW,11.2833,-15.8333,77.07,60,25,14.63,scattered clouds
559,Donegal,IE,54.65,-8.1167,51.35,86,58,23.96,broken clouds
560,Kadhan,PK,24.481,68.9859,66.16,37,0,4.36,clear sky
561,Zhigansk,RU,66.7697,123.3711,-7.33,96,98,19.71,overcast clouds
562,Esperance,AU,-33.8667,121.9,87.64,43,0,13.65,clear sky
563,Charters Towers,AU,-20.1,146.2667,83.52,63,96,15.26,overcast clouds
564,Stantsionno-Oyashinskiy,RU,55.4664,83.8245,8.62,93,100,5.68,overcast clouds
565,Fez,MA,34.0372,-4.9998,48.31,75,0,2.3,clear sky
566,Mutoko,ZW,-17.397,32.2268,63.43,96,100,3.29,overcast clouds
567,Bocholt,DE,51.8333,6.6,44.76,98,100,16.02,overcast clouds
568,Fagersta,SE,60.0042,15.7932,34.68,96,100,15.28,light snow
569,Cornelio Procopio,BR,-23.1811,-50.6467,70.43,97,100,7.27,overcast clouds
570,Dalbandin,PK,28.8947,64.4101,59.18,39,0,1.9,clear sky
571,Bose,IT,45.4612,8.0137,41.5,56,22,1.54,few clouds
572,Kupang,ID,-10.1667,123.5833,88.38,70,75,10.36,broken clouds
573,San Francisco Del Mar,MX,16.2333,-94.65,76.73,72,1,29.21,clear sky
574,Oktyabrskoye,RU,43.0645,44.7417,12.34,92,6,4.47,clear sky
575,Mount Isa,AU,-20.7333,139.5,76.77,100,75,5.75,light intensity shower rain
576,Maxixe,MZ,-23.8597,35.3472,75.45,82,65,2.21,broken clouds
577,Jardim,BR,-21.4803,-56.1381,72.14,96,69,2.59,broken clouds
578,Jacksonville,US,30.3322,-81.6556,51.44,65,100,3.0,overcast clouds
579,Kaoma,ZM,-14.7833,24.8,61.03,97,98,5.73,overcast clouds
580,Miri,MY,4.4148,114.0089,82.54,83,40,4.61,scattered clouds
581,Enid,US,36.3956,-97.8784,33.31,67,0,0.0,clear sky
582,Aswan,EG,24.0934,32.907,43.9,56,0,4.61,clear sky
583,Kenora,CA,49.8167,-94.4337,0.57,78,20,5.75,few clouds
584,Peniche,PT,39.3558,-9.3811,53.46,45,0,13.13,clear sky
585,Udachnyy,RU,66.4167,112.4,-20.87,100,82,4.09,broken clouds
586,Culiacan,MX,24.7994,-107.3897,63.16,84,27,1.83,scattered clouds
587,Okato,NZ,-39.2,173.8833,70.68,55,54,7.76,broken clouds
588,Iracoubo,GF,5.4802,-53.2011,74.79,86,46,5.93,scattered clouds
589,Vestmannaeyjar,IS,63.4427,-20.2734,25.75,68,58,27.98,broken clouds
590,Taoudenni,ML,22.6783,-3.9836,68.47,12,100,10.63,overcast clouds
591,Chekhov,RU,55.1431,37.4711,22.95,98,100,2.21,snow
592,Yudong,CN,29.385,106.5194,46.36,91,100,3.65,overcast clouds
593,Kushiro,JP,42.975,144.3747,27.55,43,20,13.8,few clouds
594,Banda Aceh,ID,5.5577,95.3222,84.87,70,34,10.45,scattered clouds
595,Shache,CN,38.4167,77.2406,29.71,35,99,0.25,overcast clouds
596,Yucca Valley,US,34.1142,-116.4322,48.94,19,91,4.0,overcast clouds
597,Enugu,NG,6.4402,7.4943,71.06,27,96,3.67,overcast clouds
598,Eyl,SO,7.9803,49.8164,72.99,72,100,16.44,overcast clouds
599,Muroto,JP,33.2833,134.15,51.84,51,97,2.84,overcast clouds
600,Itoman,JP,26.1247,127.6694,65.17,96,75,10.36,light intensity shower rain
601,Mogadishu,SO,2.0371,45.3438,75.06,80,99,18.66,overcast clouds
602,Marawi,PH,7.9986,124.2928,74.64,62,25,3.15,scattered clouds
603,Velizh,RU,55.6056,31.1967,25.21,93,100,12.06,light snow
604,Zdvinsk,RU,54.7021,78.661,-4.5,99,64,5.91,broken clouds
605,Linxia,CN,35.6003,103.2064,20.25,77,14,1.9,few clouds
606,The Valley,AI,18.217,-63.0578,76.86,67,0,15.12,clear sky
607,Ilula,TZ,-7.6766,36.0366,61.83,98,100,0.96,moderate rain
608,Morondava,MG,-20.2833,44.2833,80.55,74,3,1.34,clear sky
609,Hami,CN,42.8,93.45,24.55,44,1,4.76,clear sky
610,Aykhal,RU,66.0,111.5,-13.85,100,91,6.08,overcast clouds
611,Naze,JP,28.3667,129.4833,56.32,83,100,9.01,overcast clouds
612,Miyako,JP,39.6367,141.9525,36.48,42,63,11.05,broken clouds
613,Bang Saphan,TH,11.2126,99.5117,87.75,48,9,2.06,clear sky
614,Mangalia,RO,43.8,28.5833,36.09,85,10,14.41,clear sky
615,Beringovskiy,RU,63.05,179.3167,-0.92,98,99,0.47,overcast clouds
616,Pacific Grove,US,36.6177,-121.9166,57.27,48,52,1.99,broken clouds
617,Magadan,RU,59.5667,150.8,12.88,76,96,16.31,overcast clouds
618,Thunder Bay,CA,48.4001,-89.3168,3.18,72,75,3.44,broken clouds
619,Toora-Khem,RU,52.4675,96.11,-10.01,97,94,2.39,overcast clouds
620,Bobcaygeon,CA,44.5462,-78.542,-2.56,95,41,3.87,scattered clouds
621,Scarborough,GB,54.2797,-0.4044,52.84,84,67,7.0,broken clouds
622,Sarangani,PH,5.4033,125.4636,82.29,75,78,10.11,broken clouds
623,Terrace,CA,54.5163,-128.6035,39.11,93,100,3.44,overcast clouds
624,Pachino,IT,36.7186,15.0907,39.24,74,55,7.4,broken clouds
625,Lubumbashi,CD,-11.6609,27.4794,61.86,97,99,3.09,overcast clouds
626,Rosendal,NO,59.9867,6.0135,45.75,95,100,12.66,light rain
627,Barcelona,ES,41.3888,2.159,52.92,52,0,5.99,clear sky
628,Quatre Cocos,MU,-20.2078,57.7625,84.09,77,5,9.86,clear sky
629,Vieux-Habitants,GP,16.0589,-61.7659,73.71,77,73,9.35,broken clouds
630,Tortoli,IT,39.9256,9.6572,47.23,71,34,4.85,scattered clouds
631,Tanggu,CN,39.0211,117.6469,35.56,25,0,5.55,clear sky
632,Bonfim,BR,3.0833,-59.95,80.22,57,96,8.3,overcast clouds
633,Wenling,CN,28.3669,121.36,44.91,86,100,12.12,overcast clouds
634,Along,IN,28.1667,94.7667,61.16,39,0,0.83,clear sky
635,Qasigiannguit,GL,68.8193,-51.1922,21.24,61,100,27.11,overcast clouds
636,Travagliato,IT,45.5191,10.0805,44.96,55,71,2.71,broken clouds
637,Svetlogorsk,BY,52.6333,29.7333,28.11,89,100,16.2,overcast clouds
638,Bandarbeyla,SO,9.4942,50.8122,72.77,72,94,16.67,light rain
639,Katsuura,JP,35.1333,140.3,44.71,94,100,10.98,overcast clouds
640,Estelle,US,29.8458,-90.1067,46.0,60,0,7.7,clear sky
641,Albert,FR,50.0009,2.651,49.24,99,100,16.11,light intensity drizzle
642,Vung Tau,VN,10.346,107.0843,80.46,70,40,6.6,scattered clouds
643,Pemba,MZ,-12.974,40.5178,77.7,94,75,5.01,broken clouds
644,Mehamn,NO,71.0357,27.8492,24.21,65,100,4.97,overcast clouds
645,Launceston,AU,-41.45,147.1667,81.61,52,50,5.01,scattered clouds
646,Eenhana,NA,-17.4667,16.3333,72.1,44,100,8.3,overcast clouds
647,Malakal,SS,9.5334,31.6605,67.82,16,1,9.98,clear sky
648,Mananara,MG,-16.1667,49.7667,73.53,77,48,4.36,scattered clouds
649,Roebourne,AU,-20.7833,117.1333,95.43,35,11,12.53,few clouds
650,Itatiaia,BR,-22.4961,-44.5633,69.28,97,100,3.44,moderate rain
651,Vulcan,RO,45.3833,23.2667,26.19,93,99,5.48,light snow
652,Kendari,ID,-3.945,122.4989,86.74,66,100,3.02,overcast clouds
653,Bereda,ES,43.2686,-7.5406,36.41,97,30,1.39,scattered clouds
654,Axim,GH,4.8699,-2.2405,77.0,84,44,2.42,scattered clouds
655,Davila,PH,18.4726,120.5763,78.62,83,88,8.37,overcast clouds
656,San Quintin,MX,30.4833,-115.95,59.16,55,26,0.94,scattered clouds
657,Noumea,NC,-22.2763,166.4572,81.0,99,100,15.35,light rain
658,Khash,IR,28.2211,61.2158,47.32,64,0,3.51,clear sky
659,Nicolas Bravo,MX,18.45,-88.9167,69.03,97,89,5.91,overcast clouds
660,Salvador,SV,13.8333,-88.9167,72.05,63,97,2.21,overcast clouds
661,Palmerston,AU,-12.486,130.9833,87.93,72,75,20.71,light intensity shower rain
662,Villablino,ES,42.9393,-6.3194,38.64,28,2,4.72,clear sky
663,Labytnangi,RU,66.6572,66.4183,3.6,93,100,5.59,overcast clouds
664,Auki,SB,-8.7676,160.7034,80.42,81,100,3.2,light rain
665,Huntingdon,GB,52.3305,-0.1865,51.28,90,22,7.0,few clouds
666,Nichinan,JP,31.6,131.3667,54.66,49,75,1.68,broken clouds
667,Sanmenxia,CN,34.7747,111.1814,35.69,73,69,1.77,broken clouds
668,Cobija,BO,-11.0267,-68.7692,72.23,99,100,0.85,moderate rain
669,Knyaze-Volkonskoye,RU,48.4642,135.4567,-4.72,88,100,3.91,overcast clouds
670,Cambridge,CA,43.3601,-80.3127,2.14,75,61,6.67,broken clouds
671,Maldonado,UY,-34.6667,-54.9167,65.59,79,0,5.03,clear sky
672,Dabhol,IN,17.6,73.1667,77.22,32,87,7.61,overcast clouds
